timestamp,patients_arrived,ambulance_arrivals,patients_waiting,patients_treated,beds_total,beds_occupied,beds_available,doctors_available,nurses_available,support_staff_available,average_wait_time,average_treatment_time,admissions,discharges,arrival_rate_per_hour,treatment_rate_per_hour,bed_occupancy_rate,staff_capacity_score,congestion_score,high_congestion_next_60min
2026-09-05 14:00,9,1,0,9,70,31,39,14,27,11,12.6,33.0,2,2,30,30,0.4429,0.915,4.9,0
2026-09-05 14:15,10,1,1,9,70,33,37,13,28,12,13.9,33.7,3,1,31,30,0.4714,0.9233,5.9,0
2026-09-05 14:30,9,1,2,8,70,34,36,13,27,10,14.0,34.2,3,2,36,34,0.4857,0.875,9.0,0
2026-09-05 14:45,11,1,6,7,70,35,35,14,28,11,15.8,33.9,2,1,39,33,0.5,0.93,16.0,0
2026-09-05 15:00,10,1,7,9,70,35,35,11,21,8,18.0,34.6,2,2,40,33,0.5,0.705,22.1,0
2026-09-05 15:15,10,1,9,8,70,35,35,12,23,9,20.5,34.9,2,2,40,32,0.5,0.775,25.0,0
2026-09-05 15:30,4,0,5,8,70,34,36,12,23,8,20.2,34.7,2,3,35,32,0.4857,0.7583,15.1,0
2026-09-05 15:45,7,1,4,8,70,33,37,12,22,7,19.6,34.9,2,3,31,33,0.4714,0.7267,9.0,0
2026-09-05 16:00,8,1,5,7,70,32,38,12,22,9,19.5,35.1,1,2,29,31,0.4571,0.76,8.9,0
2026-09-05 16:15,5,0,3,7,70,30,40,11,22,9,18.1,36.5,1,3,24,30,0.4286,0.7367,5.3,0
2026-09-05 16:30,9,1,4,8,70,31,39,12,23,8,19.1,36.2,2,1,29,30,0.4429,0.7583,8.6,0
2026-09-05 16:45,7,0,4,7,70,30,40,13,22,10,19.7,36.2,1,2,29,29,0.4286,0.8,9.0,0
2026-09-05 17:00,9,1,3,10,70,32,38,13,21,8,20.4,35.2,2,0,30,32,0.4571,0.7517,7.8,0
2026-09-05 17:15,6,0,0,9,70,33,37,12,22,10,18.4,35.1,2,1,31,34,0.4714,0.7767,6.8,0
2026-09-05 17:30,10,1,3,7,70,34,36,11,24,9,17.0,35.4,2,1,32,33,0.4857,0.7667,7.6,0
2026-09-05 17:45,8,0,2,9,70,36,34,11,24,8,16.3,35.1,2,0,33,35,0.5143,0.75,8.7,0
2026-09-05 18:00,9,1,3,8,70,38,32,12,23,8,15.6,36.2,2,0,33,33,0.5429,0.7583,11.7,0
2026-09-05 18:15,11,1,7,7,70,40,30,11,22,7,18.1,36.9,2,0,38,31,0.5714,0.7033,25.9,0
2026-09-05 18:30,11,1,13,5,70,41,29,11,23,8,23.8,37.0,2,1,39,29,0.5857,0.715,37.6,0
2026-09-05 18:45,9,1,15,7,70,43,27,12,23,7,29.9,37.4,2,0,40,27,0.6143,0.7017,46.9,0
2026-09-05 19:00,9,1,14,10,70,45,25,13,21,9,32.3,37.5,2,0,40,29,0.6429,0.7233,47.0,0
2026-09-05 19:15,13,1,19,8,70,46,24,11,24,9,36.8,36.6,2,1,42,30,0.6571,0.6917,56.0,0
2026-09-05 19:30,5,0,16,8,70,47,23,12,22,10,38.5,36.6,3,2,36,33,0.6714,0.7117,46.4,0
2026-09-05 19:45,7,0,16,7,70,46,24,11,23,9,39.6,37.0,1,2,34,33,0.6571,0.6917,44.2,1
2026-09-05 20:00,8,1,17,7,70,47,23,13,22,9,39.8,37.4,2,1,33,30,0.6714,0.7133,47.1,1
2026-09-05 20:15,11,1,20,8,70,48,22,12,25,9,41.7,36.6,2,1,31,30,0.6857,0.715,49.6,1
2026-09-05 20:30,5,0,16,9,70,48,22,11,22,9,42.5,37.5,2,2,31,31,0.6857,0.6667,46.1,1
2026-09-05 20:45,17,1,25,8,70,49,21,12,25,8,45.5,37.8,3,2,41,32,0.7,0.6683,66.4,1
2026-09-05 21:00,12,1,29,8,70,48,22,13,24,8,50.8,38.2,1,2,45,33,0.6857,0.6617,73.4,1
2026-09-05 21:15,10,1,30,9,70,49,21,13,23,8,54.5,38.3,2,1,44,34,0.7,0.6367,74.9,1
2026-09-05 21:30,7,1,27,10,70,50,20,13,26,9,54.0,39.0,2,1,46,35,0.7143,0.7083,74.2,1
2026-09-05 21:45,8,1,27,8,70,53,17,11,23,8,56.6,40.0,3,0,37,35,0.7571,0.585,72.0,1
2026-09-05 22:00,5,0,25,7,70,54,16,11,21,9,57.5,40.6,2,1,30,34,0.7714,0.5767,66.5,1
2026-09-05 22:15,4,0,21,8,70,56,14,12,23,8,58.0,41.1,2,0,24,33,0.8,0.6233,62.2,1
2026-09-05 22:30,4,0,18,7,70,57,13,12,22,8,57.4,40.3,2,1,21,30,0.8143,0.6183,59.2,1
2026-09-05 22:45,7,1,20,5,70,57,13,12,24,8,58.8,40.3,1,1,20,27,0.8143,0.6383,61.2,1
2026-09-05 23:00,4,0,19,5,70,58,12,8,15,7,63.2,40.9,2,1,19,25,0.8286,0.3933,65.9,0
2026-09-05 23:15,3,0,17,5,70,58,12,7,16,7,64.7,41.8,1,1,18,22,0.8286,0.395,63.7,0
2026-09-05 23:30,4,0,16,5,70,58,12,7,15,6,68.3,42.1,1,1,18,20,0.8286,0.3683,63.1,0
2026-09-05 23:45,1,0,14,3,70,57,13,8,15,5,70.2,42.2,1,2,12,18,0.8143,0.39,60.0,0
2026-09-06 00:00,1,0,11,4,70,57,13,8,18,6,68.7,42.0,1,1,9,17,0.8143,0.4667,56.0,0
2026-09-06 00:15,1,0,7,5,70,56,14,8,15,6,63.8,41.5,1,2,7,17,0.8,0.4467,51.6,0
2026-09-06 00:30,3,0,5,5,70,56,14,9,17,6,60.1,41.7,1,1,6,17,0.8,0.51,47.9,0
2026-09-06 00:45,1,0,3,3,70,55,15,8,15,7,54.7,42.1,0,1,6,17,0.7857,0.4883,42.9,0
2026-09-06 01:00,4,0,2,5,70,55,15,8,17,6,50.3,41.6,1,1,9,18,0.7857,0.5067,40.5,0
2026-09-06 01:15,2,0,0,4,70,55,15,8,16,5,44.6,42.1,1,1,10,17,0.7857,0.485,38.1,0
2026-09-06 01:30,3,0,0,3,70,54,16,8,16,5,38.6,42.3,1,2,10,15,0.7714,0.49,34.3,0
2026-09-06 01:45,1,0,0,1,70,53,17,7,15,6,33.3,42.6,1,2,10,13,0.7571,0.4733,31.1,0
2026-09-06 02:00,3,0,0,3,70,52,18,7,17,6,31.8,42.0,1,2,9,11,0.7429,0.5083,29.1,0
2026-09-06 02:15,2,0,0,2,70,52,18,9,16,7,28.7,41.0,1,1,9,9,0.7429,0.5567,28.4,0
2026-09-06 02:30,0,0,0,0,70,51,19,8,18,5,26.9,40.7,0,1,6,6,0.7286,0.535,27.1,0
2026-09-06 02:45,1,0,0,1,70,50,20,8,16,5,25.3,40.7,0,1,6,6,0.7143,0.51,25.8,0
2026-09-06 03:00,3,0,0,3,70,49,21,8,18,5,25.3,39.8,0,1,6,6,0.7,0.54,24.5,0
2026-09-06 03:15,2,0,0,2,70,47,23,7,15,7,22.7,39.7,0,2,6,6,0.6714,0.505,22.1,0
2026-09-06 03:30,3,0,0,3,70,49,21,8,16,6,22.0,40.0,2,0,9,9,0.7,0.5267,23.1,0
2026-09-06 03:45,2,0,0,2,70,48,22,8,15,7,21.4,39.3,1,2,10,10,0.6857,0.5283,22.0,0
2026-09-06 04:00,3,0,0,3,70,47,23,9,17,5,20.9,38.7,0,1,10,10,0.6714,0.5483,20.6,0
2026-09-06 04:15,1,0,0,1,70,46,24,9,15,6,20.9,39.5,0,1,9,9,0.6571,0.535,20.0,0
2026-09-06 04:30,3,0,0,3,70,47,23,8,17,6,19.6,40.2,1,0,9,9,0.6714,0.5417,20.1,0
2026-09-06 04:45,2,0,0,2,70,48,22,8,16,5,18.8,39.4,1,0,9,9,0.6857,0.51,21.0,0
2026-09-06 05:00,1,0,0,1,70,46,24,8,16,5,19.5,39.2,0,2,7,7,0.6571,0.51,19.7,0
2026-09-06 05:15,1,0,0,1,70,46,24,8,18,7,19.2,39.5,0,0,7,7,0.6571,0.5733,18.6,0
2026-09-06 05:30,1,0,0,1,70,47,23,9,16,5,19.7,38.7,1,0,5,5,0.6714,0.5333,20.3,0
2026-09-06 05:45,1,0,0,1,70,46,24,8,16,7,19.4,38.7,0,1,4,4,0.6571,0.5433,19.1,0
2026-09-06 06:00,2,0,0,2,70,45,25,7,17,8,19.7,37.7,0,1,5,5,0.6429,0.5517,18.3,0
2026-09-06 06:15,3,0,0,3,70,46,24,7,16,6,20.6,38.4,1,0,7,7,0.6571,0.5033,20.3,0
2026-09-06 06:30,0,0,0,0,70,46,24,7,17,7,19.6,38.9,0,0,6,6,0.6571,0.535,19.3,0
2026-09-06 06:45,5,1,0,5,70,47,23,9,17,5,20.3,38.3,1,0,10,10,0.6714,0.5483,20.3,0
2026-09-06 07:00,4,1,0,4,70,47,23,13,29,11,19.3,38.2,1,1,12,12,0.6714,0.9217,14.4,0
2026-09-06 07:15,3,0,0,3,70,47,23,14,27,11,18.8,38.6,1,1,12,12,0.6714,0.915,14.3,0
2026-09-06 07:30,1,0,0,1,70,47,23,14,28,10,17.5,37.0,0,0,13,13,0.6714,0.9133,13.7,0
2026-09-06 07:45,6,1,0,6,70,47,23,13,27,11,15.9,36.9,1,1,14,14,0.6714,0.8917,13.3,0
2026-09-06 08:00,9,1,1,8,70,46,24,14,27,12,16.3,36.9,1,2,19,18,0.6571,0.9317,13.2,0
2026-09-06 08:15,5,1,0,6,70,46,24,15,28,10,15.0,36.9,1,1,21,21,0.6571,0.9367,12.8,0
2026-09-06 08:30,6,1,0,6,70,46,24,14,27,10,15.5,36.6,1,1,26,26,0.6571,0.8983,14.5,0
2026-09-06 08:45,6,1,0,6,70,47,23,13,29,10,15.6,35.8,2,1,26,26,0.6714,0.905,15.3,0
2026-09-06 09:00,10,1,1,9,70,46,24,14,26,11,15.7,36.0,1,2,27,27,0.6571,0.9,14.8,0
2026-09-06 09:15,4,1,0,5,70,46,24,14,25,11,14.8,36.0,1,1,26,26,0.6571,0.885,14.7,0
2026-09-06 09:30,3,0,0,3,70,46,24,14,27,10,13.5,36.0,1,1,23,23,0.6571,0.8983,13.7,0
2026-09-06 09:45,4,1,0,4,70,44,26,14,29,11,13.3,36.2,0,2,21,21,0.6286,0.945,11.2,0
2026-09-06 10:00,2,0,0,2,70,43,27,15,26,11,13.3,36.1,0,1,13,14,0.6143,0.9233,8.7,0
2026-09-06 10:15,1,0,0,1,70,41,29,14,27,12,13.3,36.2,0,2,10,10,0.5857,0.9317,7.8,0
2026-09-06 10:30,5,1,0,5,70,40,30,14,27,9,12.7,35.2,1,2,12,12,0.5714,0.8817,7.5,0
2026-09-06 10:45,6,1,0,6,70,40,30,13,26,11,11.3,34.7,2,2,14,14,0.5714,0.8767,7.6,0
2026-09-06 11:00,5,1,0,5,70,40,30,14,26,10,10.3,35.1,2,2,17,17,0.5714,0.8833,7.5,0
2026-09-06 11:15,7,1,0,7,70,38,32,15,27,12,12.2,34.6,1,3,23,23,0.5429,0.955,6.6,0
2026-09-06 11:30,10,1,0,10,70,38,32,14,26,11,12.8,34.5,2,2,28,28,0.5429,0.9,8.3,0
2026-09-06 11:45,5,1,0,5,70,38,32,14,26,10,12.9,35.5,2,2,27,27,0.5429,0.8833,8.3,0
2026-09-06 12:00,10,1,0,10,70,38,32,15,28,10,12.2,35.8,1,1,32,32,0.5429,0.9367,9.1,0
2026-09-06 12:15,6,1,0,6,70,38,32,15,27,11,11.3,36.0,1,1,31,31,0.5429,0.9383,8.8,0
2026-09-06 12:30,3,0,0,3,70,37,33,14,28,11,13.3,35.4,1,2,24,24,0.5286,0.93,6.1,0
2026-09-06 12:45,6,1,0,6,70,37,33,15,27,9,13.5,34.6,1,1,25,25,0.5286,0.905,6.6,0
2026-09-06 13:00,4,0,0,4,70,37,33,13,24,9,14.6,35.1,2,2,19,19,0.5286,0.8133,6.3,0
2026-09-06 13:15,3,0,0,3,70,35,35,14,26,10,13.9,35.2,1,3,16,16,0.5,0.8833,3.3,0
2026-09-06 13:30,5,0,0,5,70,34,36,13,28,9,14.0,35.2,1,2,18,18,0.4857,0.8733,2.6,0
2026-09-06 13:45,7,1,0,7,70,34,36,13,30,11,14.4,34.4,2,2,19,19,0.4857,0.9367,2.2,0
2026-09-06 14:00,10,1,0,10,70,35,35,15,27,11,14.4,34.0,2,1,25,25,0.5,0.9383,4.6,0
2026-09-06 14:15,5,0,0,5,70,34,36,14,25,11,14.8,35.9,1,2,27,27,0.4857,0.885,4.9,0
2026-09-06 14:30,6,0,0,6,70,33,37,13,28,10,14.7,35.9,2,3,28,28,0.4714,0.89,4.7,0
2026-09-06 14:45,8,1,0,8,70,34,36,14,26,10,13.5,37.0,2,1,29,29,0.4857,0.8833,5.4,0
2026-09-06 15:00,6,0,0,6,70,33,37,13,23,9,14.5,36.5,1,2,25,25,0.4714,0.7983,5.2,0
2026-09-06 15:15,4,0,0,4,70,31,39,12,21,8,15.1,36.8,1,3,24,24,0.4429,0.7283,6.0,0
2026-09-06 15:30,5,0,0,5,70,29,41,11,24,7,13.5,36.1,1,3,23,23,0.4143,0.7333,5.6,0
2026-09-06 15:45,6,0,0,6,70,28,42,11,21,9,13.5,35.8,1,2,21,21,0.4,0.7217,5.3,0
2026-09-06 16:00,5,0,0,5,70,26,44,11,25,8,13.6,35.6,1,3,20,20,0.3714,0.765,4.4,0
2026-09-06 16:15,4,0,0,4,70,26,44,11,25,10,12.6,35.0,1,1,20,20,0.3714,0.7983,3.9,0
2026-09-06 16:30,10,1,2,8,70,27,43,11,25,8,13.3,34.9,2,1,25,23,0.3857,0.765,7.3,0
2026-09-06 16:45,12,1,5,9,70,28,42,12,24,9,17.3,33.9,3,2,31,26,0.4,0.79,13.4,0
2026-09-06 17:00,7,0,3,9,70,30,40,12,23,9,18.7,34.7,2,0,33,30,0.4286,0.775,11.4,0
2026-09-06 17:15,10,1,6,7,70,30,40,11,22,7,20.6,34.0,1,1,39,33,0.4286,0.7033,20.2,0
2026-09-06 17:30,8,0,5,9,70,32,38,12,24,8,20.5,34.1,2,0,37,34,0.4571,0.7733,15.3,0
2026-09-06 17:45,8,0,5,8,70,32,38,13,21,9,20.2,33.7,1,1,33,33,0.4571,0.7683,11.8,0
2026-09-06 18:00,13,1,10,8,70,33,37,11,23,8,21.8,34.5,2,1,39,32,0.4714,0.735,24.9,0
2026-09-06 18:15,11,1,14,7,70,33,37,12,24,9,25.1,34.4,2,2,40,32,0.4714,0.79,30.6,0
2026-09-06 18:30,11,1,17,8,70,33,37,12,21,8,29.6,33.4,2,2,43,31,0.4714,0.7283,39.6,0
2026-09-06 18:45,12,1,21,8,70,35,35,11,23,8,34.1,33.6,3,1,47,31,0.5,0.705,50.2,1
2026-09-06 19:00,9,1,22,8,70,36,34,12,23,9,39.2,33.6,3,2,43,31,0.5143,0.735,50.9,1
2026-09-06 19:15,18,1,31,9,70,37,33,12,22,9,45.9,35.0,3,2,50,33,0.5286,0.67,64.8,1
2026-09-06 19:30,11,1,31,11,70,38,32,13,22,10,48.6,35.3,4,3,50,36,0.5429,0.705,64.9,1
2026-09-06 19:45,13,1,34,10,70,39,31,11,23,10,52.0,35.3,2,1,51,38,0.5571,0.6533,67.3,0
2026-09-06 20:00,6,0,30,10,70,40,30,12,25,8,52.6,36.0,3,2,48,40,0.5714,0.6883,64.1,0
2026-09-06 20:15,7,0,27,10,70,42,28,12,26,10,51.7,35.8,3,1,37,41,0.6,0.7417,55.0,0
2026-09-06 20:30,8,1,27,8,70,43,27,11,23,9,51.4,36.8,2,1,34,38,0.6143,0.6517,56.2,0
2026-09-06 20:45,7,0,23,11,70,45,25,13,24,8,49.1,36.6,3,1,28,39,0.6429,0.7067,50.5,1
2026-09-06 21:00,7,1,23,7,70,46,24,12,22,8,50.8,37.1,1,0,29,36,0.6571,0.6483,53.3,1
2026-09-06 21:15,6,0,21,8,70,47,23,13,22,8,50.9,37.6,2,1,28,34,0.6714,0.6767,51.5,1
2026-09-06 21:30,13,1,26,8,70,49,21,11,22,10,52.2,37.4,2,0,33,34,0.7,0.6283,61.5,1
2026-09-06 21:45,10,1,27,9,70,51,19,11,22,8,55.5,38.4,2,0,36,32,0.7286,0.58,71.1,1
2026-09-06 22:00,9,1,26,10,70,52,18,12,25,8,56.1,38.5,3,2,38,35,0.7429,0.6483,70.1,1
2026-09-06 22:15,6,0,24,8,70,54,16,12,24,9,56.2,39.5,3,1,38,35,0.7714,0.65,69.9,0
2026-09-06 22:30,4,0,21,7,70,56,14,12,24,8,56.1,38.6,2,0,29,34,0.8,0.6383,62.5,0
2026-09-06 22:45,4,0,18,7,70,57,13,12,21,9,55.1,39.0,2,1,23,32,0.8143,0.62,58.6,0
2026-09-06 23:00,2,0,15,5,70,56,14,7,17,5,55.3,39.7,1,2,16,27,0.8,0.3967,56.8,0
2026-09-06 23:15,2,0,13,4,70,55,15,9,17,6,55.6,40.4,2,3,12,23,0.7857,0.475,53.1,0
2026-09-06 23:30,3,0,12,4,70,53,17,7,18,6,54.9,40.1,0,2,11,20,0.7571,0.4583,50.3,0
2026-09-06 23:45,1,0,10,3,70,53,17,7,17,6,57.1,39.9,0,0,8,16,0.7571,0.4533,49.5,0
2026-09-07 00:00,3,0,8,5,70,52,18,8,16,6,53.4,40.2,1,2,9,16,0.7429,0.4767,44.7,0
2026-09-07 00:15,5,0,8,5,70,52,18,9,16,6,52.5,40.5,1,1,12,17,0.7429,0.5,43.9,0
2026-09-07 00:30,1,0,5,4,70,51,19,8,17,6,48.1,41.6,0,1,10,17,0.7286,0.5117,37.9,0
2026-09-07 00:45,3,0,4,4,70,51,19,6,16,7,43.9,41.2,1,1,12,18,0.7286,0.4717,35.5,0
2026-09-07 01:00,1,0,0,5,70,52,18,9,19,6,35.8,41.4,2,1,10,18,0.7429,0.585,29.9,0
2026-09-07 01:15,0,0,0,0,70,51,19,9,15,6,31.6,41.5,0,1,5,13,0.7286,0.53,27.8,0
2026-09-07 01:30,1,0,0,1,70,50,20,8,18,7,27.3,40.6,0,1,5,10,0.7143,0.5733,24.3,0
2026-09-07 01:45,1,0,0,1,70,49,21,7,16,6,27.0,40.6,1,2,3,7,0.7,0.5033,24.3,0
2026-09-07 02:00,2,0,0,2,70,49,21,9,17,6,25.8,40.4,1,1,4,4,0.7,0.565,24.4,0
2026-09-07 02:15,2,0,0,2,70,49,21,7,16,5,23.8,40.5,0,0,6,6,0.7,0.4867,24.6,0
2026-09-07 02:30,2,0,0,2,70,47,23,8,17,5,22.3,39.7,0,2,7,7,0.6714,0.525,21.6,0
2026-09-07 02:45,0,0,0,0,70,46,24,6,16,6,22.2,39.5,0,1,6,6,0.6571,0.48,21.4,0
2026-09-07 03:00,3,0,0,3,70,46,24,8,17,5,21.7,39.6,1,1,7,7,0.6571,0.525,20.5,0
2026-09-07 03:15,2,0,0,2,70,46,24,8,15,6,21.2,39.4,1,1,7,7,0.6571,0.5117,20.4,0
2026-09-07 03:30,1,0,0,1,70,45,25,8,16,6,21.0,37.5,0,1,6,6,0.6429,0.5267,19.3,0
2026-09-07 03:45,3,0,0,3,70,45,25,7,16,7,20.2,37.5,0,0,9,9,0.6429,0.52,19.0,0
2026-09-07 04:00,1,0,0,1,70,46,24,10,17,7,20.1,38.1,1,0,7,7,0.6571,0.605,18.6,0
2026-09-07 04:15,3,0,0,3,70,45,25,9,16,5,19.6,38.3,0,1,8,8,0.6429,0.5333,18.5,0
2026-09-07 04:30,1,0,0,1,70,46,24,9,16,5,19.6,38.8,1,0,8,8,0.6571,0.5333,19.4,0
2026-09-07 04:45,2,0,0,2,70,46,24,9,16,7,19.8,38.4,1,1,7,7,0.6571,0.5667,19.0,0
2026-09-07 05:00,1,0,0,1,70,45,25,8,18,5,19.6,37.8,0,1,7,7,0.6429,0.54,18.4,0
2026-09-07 05:15,5,1,1,4,70,46,24,7,16,6,21.4,38.9,1,0,9,8,0.6571,0.5033,21.4,0
2026-09-07 05:30,0,0,0,1,70,47,23,8,17,7,21.0,39.5,1,0,8,8,0.6714,0.5583,20.5,0
2026-09-07 05:45,0,0,0,0,70,46,24,9,15,6,20.6,39.0,0,1,6,6,0.6571,0.535,19.8,0
2026-09-07 06:00,4,1,0,4,70,46,24,7,17,5,21.5,39.4,1,1,9,9,0.6571,0.5017,20.7,0
2026-09-07 06:15,6,1,2,4,70,48,22,8,18,6,23.9,39.8,2,0,10,9,0.6857,0.5567,23.6,0
2026-09-07 06:30,0,0,0,2,70,48,22,8,17,6,24.6,40.1,0,0,10,10,0.6857,0.5417,23.3,0
2026-09-07 06:45,2,0,0,2,70,47,23,8,17,6,23.7,40.4,1,2,12,12,0.6714,0.5417,22.1,0
2026-09-07 07:00,7,1,0,7,70,48,22,13,27,10,21.0,39.2,2,1,15,15,0.6857,0.875,16.8,0
2026-09-07 07:15,5,1,0,5,70,50,20,14,29,12,19.3,39.0,2,0,14,16,0.7143,0.9617,15.4,0
2026-09-07 07:30,5,1,0,5,70,51,19,14,27,11,17.1,38.8,2,1,19,19,0.7286,0.91,17.2,0
2026-09-07 07:45,4,1,0,4,70,50,20,13,28,11,16.2,37.6,0,1,21,21,0.7143,0.9067,16.5,0
2026-09-07 08:00,4,1,0,4,70,48,22,13,26,10,15.9,37.8,0,2,18,18,0.6857,0.86,14.6,0
2026-09-07 08:15,4,1,0,4,70,47,23,14,28,11,15.1,37.5,1,2,17,17,0.6714,0.93,12.9,0
2026-09-07 08:30,1,0,0,1,70,47,23,14,26,10,14.8,37.1,1,1,13,13,0.6714,0.8833,13.4,0
2026-09-07 08:45,2,0,0,2,70,46,24,14,27,10,14.8,38.2,1,2,11,11,0.6571,0.8983,12.3,0
2026-09-07 09:00,0,0,0,0,70,45,25,14,26,10,15.7,37.8,0,1,7,7,0.6429,0.8833,11.7,0
2026-09-07 09:15,6,1,0,6,70,45,25,14,28,10,15.9,37.2,1,1,9,9,0.6429,0.9133,11.3,0
2026-09-07 09:30,7,1,0,7,70,46,24,15,28,11,15.2,36.4,2,1,15,15,0.6571,0.9533,12.0,0
2026-09-07 09:45,5,1,0,5,70,45,25,13,29,9,14.4,35.4,1,2,18,18,0.6429,0.8883,11.6,0
2026-09-07 10:00,5,1,0,5,70,45,25,14,27,10,14.4,35.8,2,2,23,23,0.6429,0.8983,12.9,0
2026-09-07 10:15,1,0,0,1,70,43,27,14,27,11,13.5,35.6,0,2,18,18,0.6143,0.915,9.6,0
2026-09-07 10:30,6,1,0,6,70,44,26,14,28,11,13.8,36.4,2,1,17,17,0.6286,0.93,10.3,0
2026-09-07 10:45,7,1,0,7,70,43,27,14,29,10,13.9,35.9,1,2,19,19,0.6143,0.9283,9.8,0
2026-09-07 11:00,8,1,0,8,70,43,27,15,28,11,15.0,36.3,2,2,22,22,0.6143,0.9533,10.6,0
2026-09-07 11:15,5,1,0,5,70,42,28,14,27,12,15.5,35.3,1,2,26,26,0.6,0.9317,10.8,0
2026-09-07 11:30,6,1,0,6,70,41,29,13,28,11,15.0,35.0,1,2,26,26,0.5857,0.9067,10.2,0
2026-09-07 11:45,10,1,0,10,70,42,28,14,27,11,14.2,35.2,3,2,29,29,0.6,0.915,11.7,0
2026-09-07 12:00,10,2,2,8,70,44,26,15,27,12,16.3,35.8,2,0,31,29,0.6286,0.955,15.6,0
2026-09-07 12:15,7,2,2,7,70,44,26,12,26,9,17.3,36.5,2,2,33,31,0.6286,0.82,18.1,0
2026-09-07 12:30,12,3,6,8,70,46,24,14,29,9,17.7,37.0,2,0,39,33,0.6571,0.9017,26.4,1
2026-09-07 12:45,11,3,9,8,70,48,22,15,28,10,20.1,36.8,2,0,40,31,0.6857,0.9017,34.7,1
2026-09-07 13:00,7,3,8,8,70,50,20,14,28,11,20.8,37.5,3,1,37,31,0.7143,0.89,32.8,1
2026-09-07 13:15,22,6,21,9,70,53,17,13,27,11,28.5,38.1,3,0,52,33,0.7571,0.7717,61.8,1
2026-09-07 13:30,18,6,30,9,70,54,16,14,26,9,36.9,39.0,3,2,58,34,0.7714,0.6967,74.5,1
2026-09-07 13:45,14,5,34,10,70,58,12,14,28,9,45.1,39.8,4,0,61,36,0.8286,0.6867,81.9,1
2026-09-07 14:00,20,6,43,11,70,60,10,14,26,11,55.5,40.2,4,2,74,39,0.8571,0.635,89.3,1
2026-09-07 14:15,13,5,50,6,70,61,9,12,26,10,68.8,40.8,2,1,65,36,0.8714,0.5317,94.8,1
2026-09-07 14:30,8,3,51,7,70,62,8,13,25,9,79.3,41.3,2,1,55,34,0.8857,0.5133,95.9,1
2026-09-07 14:45,19,5,63,7,70,65,5,14,27,11,95.8,41.8,3,0,60,31,0.9286,0.525,97.7,1
2026-09-07 15:00,13,4,68,8,70,66,4,12,24,9,114.1,42.5,2,1,53,28,0.9429,0.37,100.0,1
2026-09-07 15:15,12,3,74,6,70,66,4,12,22,7,120.0,42.7,2,2,52,28,0.9429,0.2767,100.0,1
2026-09-07 15:30,10,2,79,5,70,68,2,12,22,8,120.0,42.9,2,0,54,26,0.9714,0.2583,100.0,1
2026-09-07 15:45,11,2,85,5,70,68,2,12,24,9,120.0,43.3,2,2,46,24,0.9714,0.275,100.0,1
2026-09-07 16:00,14,2,94,5,70,68,2,12,24,9,120.0,43.7,2,2,47,21,0.9714,0.25,100.0,1
2026-09-07 16:15,15,1,104,5,70,68,2,10,23,8,120.0,44.1,2,2,50,20,0.9714,0.25,100.0,1
2026-09-07 16:30,7,0,107,4,70,68,2,10,24,8,120.0,43.9,1,1,47,19,0.9714,0.25,100.0,1
2026-09-07 16:45,8,1,111,4,70,63,7,12,23,10,120.0,43.8,1,6,44,18,0.9,0.25,98.8,1
2026-09-07 17:00,11,1,116,6,70,61,9,13,23,8,120.0,43.9,1,3,41,19,0.8714,0.25,97.1,1
2026-09-07 17:15,10,1,118,8,70,59,11,13,26,9,120.0,43.8,2,4,36,22,0.8429,0.25,92.8,1
2026-09-07 17:30,4,0,116,6,70,58,12,10,23,9,120.0,43.5,2,3,33,24,0.8286,0.25,87.2,1
2026-09-07 17:45,3,0,113,6,70,58,12,12,22,9,120.0,42.4,2,2,28,26,0.8286,0.25,80.4,1
2026-09-07 18:00,14,1,119,8,70,57,13,13,23,8,120.0,43.0,2,3,31,28,0.8143,0.25,81.2,1
2026-09-07 18:15,11,1,123,7,70,56,14,11,25,8,120.0,43.9,1,2,32,27,0.8,0.25,82.2,1
2026-09-07 18:30,14,1,129,8,70,55,15,12,25,8,120.0,43.9,2,3,42,29,0.7857,0.25,89.7,1
2026-09-07 18:45,15,1,135,9,70,55,15,13,26,8,120.0,44.7,2,2,54,32,0.7857,0.25,92.1,1
2026-09-07 19:00,12,1,137,10,70,55,15,12,23,9,120.0,43.9,2,2,52,34,0.7857,0.25,92.1,1
2026-09-07 19:15,15,1,145,7,70,54,16,12,24,9,120.0,42.9,1,2,56,34,0.7714,0.25,91.2,1
2026-09-07 19:30,8,0,145,8,70,54,16,13,23,8,120.0,43.0,2,2,50,34,0.7714,0.25,91.2,1
2026-09-07 19:45,9,1,144,10,70,54,16,14,24,8,120.0,43.4,2,2,44,35,0.7714,0.25,85.8,1
2026-09-07 20:00,17,1,152,9,70,54,16,12,21,8,120.0,43.5,2,2,49,34,0.7714,0.25,90.4,1
2026-09-07 20:15,11,1,155,8,70,52,18,11,24,8,120.0,42.7,1,3,45,35,0.7429,0.25,84.9,1
2026-09-07 20:30,7,0,154,8,70,52,18,13,22,8,120.0,42.9,2,2,44,35,0.7429,0.25,84.1,1
2026-09-07 20:45,8,1,152,10,70,54,16,12,21,8,120.0,42.9,3,1,43,35,0.7714,0.25,85.0,1
2026-09-07 21:00,9,1,153,8,70,55,15,13,23,8,120.0,43.2,3,2,35,34,0.7857,0.25,79.0,1
